stand,quadrat,tree_tag,dead,height_m,age,dbh_m,sp_codes
1,58,NA,l,NA,NA,5.079997257,PIBA
1,58,NA,l,NA,NA,8.127995611,PIBA
1,58,NA,l,NA,NA,8.127995611,PIBA
1,58,NA,l,NA,NA,10.41399438,PIBA
1,58,NA,l,NA,NA,11.68399369,PIBA
1,58,NA,l,NA,NA,11.93799355,PIBA
1,58,NA,l,NA,NA,4.063997805,PIBA
1,58,NA,l,NA,NA,14.22399232,PIBA
1,58,NA,l,NA,NA,4.063997805,PIBA
1,58,NA,l,NA,NA,11.17599396,PIBA
1,58,NA,l,NA,NA,10.15999451,PIBA
1,58,NA,l,NA,NA,12.69999314,PIBA
1,58,NA,l,NA,NA,7.365996022,PIBA
1,58,NA,l,NA,NA,7.619995885,PIBA
1,58,NA,l,NA,NA,12.44599328,PIBA
1,58,NA,l,NA,NA,7.365996022,PIBA
1,58,NA,l,NA,NA,14.98599191,PIBA
1,58,NA,l,NA,NA,14.73199204,PIBA
1,58,NA,l,NA,NA,15.49399163,PIBA
1,59,NA,l,NA,NA,11.93799355,PIBA
1,59,NA,l,NA,NA,10.9219941,PIBA
1,59,NA,l,NA,NA,11.68399369,PIBA
1,59,NA,l,NA,NA,8.889995199,PIBA
1,59,NA,l,NA,NA,12.44599328,PIBA
1,59,NA,l,NA,NA,12.69999314,PIBA
1,59,NA,l,NA,NA,4.825997394,PIBA
1,59,NA,l,NA,NA,10.66799424,PIBA
1,59,NA,l,NA,NA,11.68399369,PIBA
1,59,NA,l,NA,NA,13.71599259,PIBA
1,59,NA,l,NA,NA,11.68399369,PIBA
1,59,NA,l,NA,NA,10.15999451,PIBA
1,59,NA,l,NA,NA,10.66799424,PIBA
1,59,NA,l,NA,NA,6.603996434,PIBA
1,59,NA,l,NA,NA,4.825997394,PIBA
1,59,NA,l,NA,NA,17.27199067,PIBA
1,59,NA,l,NA,NA,12.19199342,PIBA
1,59,NA,l,NA,NA,14.73199204,PIBA
1,59,NA,l,NA,NA,6.603996434,PIBA
1,59,NA,l,NA,NA,7.619995885,PIBA
1,59,NA,l,NA,NA,14.73199204,PIBA
1,59,NA,l,NA,NA,6.857996297,PIBA
1,59,NA,l,NA,NA,10.9219941,PIBA
1,59,NA,l,NA,NA,11.68399369,PIBA
1,59,NA,l,NA,NA,8.635995337,PIBA
1,59,NA,l,NA,NA,4.571997531,PIBA
1,59,NA,l,NA,NA,16.50999108,PIBA
1,59,NA,l,NA,NA,11.68399369,PIBA
1,59,NA,l,NA,NA,15.7479915,PIBA
1,59,NA,l,NA,NA,5.33399712,PIBA
1,59,NA,l,NA,NA,5.587996982,PIBA
1,59,NA,l,NA,NA,7.365996022,PIBA
1,59,NA,l,NA,NA,14.73199204,PIBA
1,59,NA,l,NA,NA,3.55599808,PIBA
1,59,NA,l,NA,NA,13.96999246,PIBA
1,59,NA,l,NA,NA,13.20799287,PIBA
1,59,NA,l,NA,NA,10.66799424,PIBA
1,59,NA,l,NA,NA,8.635995337,PIBA
1,59,NA,l,NA,NA,14.73199204,PIBA
1,59,NA,l,NA,NA,3.809997943,PIBA
1,59,NA,l,NA,NA,12.44599328,PIBA
1,59,NA,l,NA,NA,13.46199273,PIBA
1,59,NA,l,NA,NA,3.809997943,PIBA
1,59,NA,l,NA,NA,12.19199342,PIBA
1,59,NA,d,NA,NA,5.33399712,PIBA
1,59,NA,l,NA,NA,13.96999246,PIBA
1,59,NA,l,NA,NA,3.809997943,PIBA
1,59,NA,l,NA,NA,10.41399438,PIBA
1,59,NA,l,NA,NA,12.69999314,PIBA
1,59,NA,l,NA,NA,12.44599328,PIBA
1,59,NA,l,NA,NA,10.41399438,PIBA
1,59,NA,l,NA,NA,13.46199273,PIBA
1,59,NA,l,NA,NA,7.11199616,PIBA
1,59,NA,l,NA,NA,10.15999451,PIBA
1,59,NA,l,NA,NA,12.19199342,PIBA
1,59,NA,l,NA,NA,3.047998354,PIBA
1,59,NA,l,NA,NA,7.619995885,PIBA
1,59,NA,l,NA,NA,8.635995337,PIBA
1,59,NA,l,NA,NA,7.11199616,PIBA
1,59,NA,l,NA,NA,7.873995748,PIBA
1,59,NA,l,NA,NA,3.55599808,PIBA
1,59,NA,l,NA,NA,3.55599808,PIBA
1,59,NA,l,NA,NA,5.587996982,PIBA
1,59,NA,l,NA,NA,9.651994788,PIBA
1,59,NA,l,NA,NA,14.98599191,PIBA
1,59,NA,l,NA,NA,7.11199616,PIBA
1,59,NA,l,NA,NA,3.55599808,PIBA
1,59,NA,l,NA,NA,3.809997943,PIBA
1,59,NA,l,NA,NA,12.44599328,PIBA
1,59,NA,l,NA,NA,3.301998217,PIBA
1,59,NA,l,NA,NA,9.143995062,PIBA
1,59,NA,l,NA,NA,6.095996708,PIBA
1,59,NA,l,NA,NA,5.33399712,PIBA
1,59,NA,d,NA,NA,6.095996708,PIBA
1,59,NA,l,NA,NA,9.397994925,PIBA
1,59,NA,l,NA,NA,12.19199342,PIBA
1,59,NA,l,NA,NA,14.73199204,PIBA
1,59,NA,l,NA,NA,5.587996982,PIBA
1,59,NA,l,NA,NA,8.127995611,PIBA
1,59,NA,l,NA,NA,9.651994788,PIBA
1,59,NA,l,NA,NA,14.73199204,PIBA
1,59,NA,l,NA,NA,11.42999383,PIBA
1,59,NA,l,NA,NA,10.15999451,PIBA
1,59,NA,l,NA,NA,9.143995062,PIBA
1,59,NA,l,NA,NA,7.873995748,PIBA
2,30,NA,l,NA,NA,11.17599396,PIBA
2,30,NA,l,NA,NA,9.397994925,PIBA
2,30,NA,l,10.3,32,12.44599328,PIBA
2,30,NA,l,NA,NA,8.635995337,PIBA
2,30,NA,l,NA,NA,6.857996297,PIBA
2,30,NA,l,NA,NA,9.397994925,PIBA
2,30,NA,l,NA,NA,12.69999314,PIBA
2,30,NA,l,NA,NA,3.301998217,PIBA
2,30,NA,l,NA,NA,4.063997805,PIBA
2,30,NA,l,NA,NA,12.69999314,PIBA
2,30,NA,l,NA,NA,10.41399438,PIBA
2,30,NA,l,NA,NA,8.635995337,PIBA
2,30,NA,l,NA,NA,7.365996022,PIBA
2,30,NA,l,NA,NA,9.397994925,PIBA
2,30,NA,l,NA,NA,8.889995199,PIBA
2,30,NA,l,NA,NA,9.397994925,PIBA
2,30,NA,l,7.2,26,6.857996297,PIBA
2,30,NA,l,NA,NA,7.619995885,PIBA
2,30,NA,l,NA,NA,8.381995474,PIBA
2,30,NA,l,NA,NA,6.349996571,PIBA
2,30,NA,l,NA,NA,7.619995885,PIBA
2,30,NA,l,NA,NA,7.11199616,PIBA
2,30,NA,l,NA,NA,8.381995474,PIBA
2,30,NA,l,NA,NA,5.079997257,PIBA
2,30,NA,l,NA,NA,5.587996982,PIBA
2,30,NA,l,NA,NA,9.397994925,PIBA
2,30,NA,l,NA,NA,4.063997805,PIBA
2,30,NA,l,NA,NA,4.317997668,PIBA
2,30,NA,l,NA,NA,5.587996982,PIBA
2,30,NA,l,NA,NA,9.905994651,PIBA
2,30,NA,l,NA,NA,8.635995337,PIBA
2,30,NA,l,4.6,26,3.809997943,PIBA
2,30,NA,l,NA,NA,3.809997943,PIBA
2,30,NA,l,NA,NA,5.079997257,PIBA
2,30,NA,l,NA,NA,6.857996297,PIBA
2,30,NA,l,NA,NA,10.66799424,PIBA
2,30,NA,l,NA,NA,10.15999451,PIBA
2,30,NA,l,NA,NA,6.349996571,PIBA
2,30,NA,l,NA,NA,6.349996571,PIBA
2,30,NA,l,NA,NA,6.603996434,PIBA
2,30,NA,l,7.7,31,7.619995885,PIBA
2,30,NA,l,NA,NA,9.905994651,PIBA
2,30,NA,l,NA,NA,4.063997805,PIBA
2,30,NA,l,NA,NA,8.127995611,PIBA
2,30,NA,l,NA,NA,6.603996434,PIBA
2,30,NA,l,NA,NA,5.079997257,PIBA
2,30,NA,l,NA,NA,5.841996845,PIBA
2,30,NA,l,NA,NA,10.15999451,PIBA
2,30,NA,l,NA,NA,8.635995337,PIBA
2,30,NA,l,NA,NA,10.41399438,PIBA
2,30,NA,l,NA,NA,6.603996434,PIBA
2,30,NA,l,NA,NA,4.317997668,PIBA
2,30,NA,l,NA,NA,3.55599808,PIBA
2,30,NA,l,NA,NA,4.317997668,PIBA
2,30,NA,l,NA,NA,4.317997668,PIBA
2,30,NA,l,NA,NA,9.397994925,PIBA
2,30,NA,l,NA,NA,7.873995748,PIBA
2,31,NA,l,NA,NA,8.889995199,PIBA
2,31,NA,l,NA,NA,9.905994651,PIBA
2,31,NA,l,NA,NA,6.857996297,PIBA
2,31,NA,l,NA,NA,8.381995474,PIBA
2,31,NA,l,NA,NA,9.143995062,PIBA
2,31,NA,l,NA,NA,8.635995337,PIBA
2,31,NA,l,NA,NA,5.841996845,PIBA
2,31,NA,l,NA,NA,4.063997805,PIBA
2,31,NA,l,NA,NA,2.539998628,PIBA
2,31,NA,l,NA,NA,8.127995611,PIBA
2,31,NA,l,NA,NA,3.55599808,PIBA
2,31,NA,l,NA,NA,6.603996434,PIBA
2,31,NA,l,NA,NA,5.079997257,PIBA
2,31,NA,l,NA,NA,6.349996571,PIBA
2,31,NA,l,NA,NA,6.349996571,PIBA
2,31,NA,l,NA,NA,4.571997531,PIBA
2,31,NA,l,NA,NA,9.397994925,PIBA
2,31,NA,l,NA,NA,6.349996571,PIBA
2,31,NA,l,NA,NA,9.397994925,PIBA
2,31,NA,l,NA,NA,6.603996434,PIBA
2,31,NA,l,NA,NA,8.889995199,PIBA
2,31,NA,l,NA,NA,5.587996982,PIBA
2,31,NA,l,NA,NA,3.55599808,PIBA
2,31,NA,l,NA,NA,4.063997805,PIBA
2,31,NA,l,NA,NA,6.349996571,PIBA
2,31,NA,l,NA,NA,4.317997668,PIBA
2,31,NA,l,6.8,31,6.095996708,PIBA
2,31,NA,l,NA,NA,7.873995748,PIBA
2,31,NA,l,NA,NA,5.079997257,PIBA
2,31,NA,l,NA,NA,5.33399712,PIBA
2,31,NA,l,NA,NA,4.317997668,PIBA
2,31,NA,l,NA,NA,5.587996982,PIBA
2,31,NA,l,NA,NA,7.873995748,PIBA
2,31,NA,l,NA,NA,8.381995474,PIBA
2,31,NA,l,NA,NA,7.873995748,PIBA
2,31,NA,l,NA,NA,8.635995337,PIBA
2,31,NA,l,NA,NA,6.095996708,PIBA
2,31,NA,l,NA,NA,3.301998217,PIBA
2,31,NA,l,NA,NA,8.635995337,PIBA
2,31,NA,l,NA,NA,4.571997531,PIBA
2,31,NA,l,NA,NA,6.857996297,PIBA
2,31,NA,l,NA,NA,9.397994925,PIBA
2,31,NA,l,NA,NA,10.66799424,PIBA
2,31,NA,l,NA,NA,11.42999383,PIBA
2,31,NA,l,NA,NA,10.66799424,PIBA
2,31,NA,l,NA,NA,5.841996845,PIBA
2,31,NA,l,NA,NA,3.047998354,PIBA
2,31,NA,l,NA,NA,7.619995885,PIBA
2,31,NA,l,8,34,4.317997668,PIBA
2,31,NA,l,NA,NA,5.841996845,PIBA
2,31,NA,l,NA,NA,2.285998766,PIBA
2,31,NA,l,NA,NA,6.095996708,PIBA
2,31,NA,l,NA,NA,5.33399712,PIBA
2,31,NA,l,NA,NA,4.571997531,PIBA
2,31,NA,l,NA,NA,7.11199616,PIBA
2,31,NA,l,NA,NA,8.127995611,PIBA
2,31,NA,l,NA,NA,5.33399712,PIBA
2,31,NA,l,NA,NA,5.33399712,PIBA
2,31,NA,l,NA,NA,5.841996845,PIBA
2,31,NA,l,NA,NA,6.603996434,PIBA
2,31,NA,l,NA,NA,3.809997943,PIBA
2,31,NA,l,NA,NA,13.20799287,PIBA
2,31,NA,l,NA,NA,8.635995337,PIBA
2,31,NA,l,NA,NA,13.20799287,PIBA
2,31,NA,l,NA,NA,11.42999383,PIBA
2,31,NA,l,NA,NA,9.905994651,PIBA
2,31,NA,l,NA,NA,11.17599396,PIBA
2,32,NA,l,NA,NA,16.00199136,PIBA
2,32,NA,l,NA,NA,10.15999451,PIBA
2,32,NA,l,NA,NA,5.587996982,PIBA
2,32,NA,l,NA,NA,6.349996571,PIBA
2,32,NA,l,NA,NA,11.42999383,PIBA
2,32,NA,l,NA,NA,9.905994651,PIBA
2,32,NA,l,NA,NA,9.905994651,PIBA
2,32,NA,l,NA,NA,5.079997257,PIBA
2,32,NA,l,8.5,34,5.587996982,PIBA
2,32,NA,l,NA,NA,5.587996982,PIBA
2,32,NA,l,NA,NA,10.9219941,PIBA
2,32,NA,l,NA,NA,7.873995748,PIBA
2,32,NA,l,NA,NA,9.905994651,PIBA
2,32,NA,l,NA,NA,2.793998491,PIBA
2,32,NA,l,NA,NA,8.127995611,PIBA
2,32,NA,l,NA,NA,10.9219941,PIBA
2,32,NA,l,NA,NA,7.619995885,PIBA
2,32,NA,l,NA,NA,7.619995885,PIBA
2,32,NA,l,NA,NA,8.889995199,PIBA
2,32,NA,l,NA,NA,8.381995474,PIBA
2,32,NA,l,NA,NA,5.079997257,PIBA
2,32,NA,l,NA,NA,7.365996022,PIBA
2,32,NA,l,NA,NA,7.11199616,PIBA
2,32,NA,l,NA,NA,7.619995885,PIBA
2,32,NA,l,NA,NA,7.365996022,PIBA
2,32,NA,l,NA,NA,5.841996845,PIBA
2,32,NA,l,NA,NA,8.889995199,PIBA
2,32,NA,l,NA,NA,4.317997668,PIBA
2,32,NA,l,NA,NA,6.349996571,PIBA
2,32,NA,l,NA,NA,3.809997943,PIBA
2,32,NA,l,NA,NA,3.301998217,PIBA
2,32,NA,l,NA,NA,6.095996708,PIBA
2,32,NA,l,NA,NA,5.841996845,PIBA
2,32,NA,l,NA,NA,10.41399438,PIBA
2,32,NA,l,NA,NA,9.905994651,PIBA
2,32,NA,l,NA,NA,7.873995748,PIBA
2,32,NA,l,NA,NA,8.889995199,PIBA
2,32,NA,l,NA,NA,3.301998217,PIBA
2,32,NA,l,NA,NA,8.127995611,PIBA
2,32,NA,l,NA,NA,2.285998766,PIBA
2,32,NA,l,NA,NA,3.301998217,PIBA
2,32,NA,l,NA,NA,3.047998354,PIBA
2,32,NA,l,NA,NA,7.619995885,PIBA
2,32,NA,l,5.9,28,3.301998217,PIBA
2,32,NA,l,NA,NA,2.285998766,PIBA
2,32,NA,l,NA,NA,6.095996708,PIBA
2,32,NA,l,NA,NA,4.571997531,PIBA
2,32,NA,l,NA,NA,5.079997257,PIBA
2,32,NA,l,NA,NA,3.55599808,PIBA
2,32,NA,l,NA,NA,3.047998354,PIBA
2,32,NA,l,NA,NA,7.619995885,PIBA
2,32,NA,l,NA,NA,5.33399712,PIBA
2,32,NA,l,NA,NA,7.619995885,PIBA
2,32,NA,l,6.8,34,4.825997394,PIBA
2,32,NA,l,8.4,33,11.42999383,PIBA
2,32,NA,l,NA,NA,4.571997531,PIBA
2,32,NA,l,NA,NA,3.809997943,PIBA
2,32,NA,l,NA,NA,5.079997257,PIBA
2,32,NA,l,NA,NA,6.095996708,PIBA
2,32,NA,l,NA,NA,5.33399712,PIBA
2,32,NA,l,NA,NA,4.571997531,PIBA
2,32,NA,l,NA,NA,3.047998354,PIBA
2,32,NA,l,NA,NA,3.047998354,PIBA
2,32,NA,l,NA,NA,3.809997943,PIBA
2,32,NA,l,NA,NA,9.143995062,PIBA
2,32,NA,l,9.5,33,8.127995611,PIBA
2,32,NA,l,NA,NA,7.873995748,PIBA
2,32,NA,l,NA,NA,11.17599396,PIBA
2,32,NA,l,NA,NA,7.619995885,PIBA
2,32,NA,l,NA,NA,3.047998354,PIBA
2,32,NA,l,7.1,38,5.33399712,PIBA
2,32,NA,l,NA,NA,2.793998491,PIBA
2,32,NA,l,NA,NA,6.349996571,PIBA
2,32,NA,l,NA,NA,6.857996297,PIBA
2,32,NA,l,NA,NA,7.11199616,PIBA
2,32,NA,l,NA,NA,9.397994925,PIBA
2,32,NA,l,NA,NA,8.635995337,PIBA
2,32,NA,l,NA,NA,3.301998217,PIBA
2,32,NA,l,NA,NA,4.825997394,PIBA
2,32,NA,l,NA,NA,4.063997805,PIBA
2,32,NA,l,NA,NA,6.857996297,PIBA
2,32,NA,l,7.8,31,8.127995611,PIBA
2,32,NA,l,NA,NA,4.571997531,PIBA
2,32,NA,l,NA,NA,10.41399438,PIBA
2,32,NA,l,NA,NA,5.587996982,PIBA
2,33,NA,l,NA,NA,12.44599328,PIBA
2,33,NA,l,9.6,31,12.19199342,PIBA
2,33,NA,l,NA,NA,10.9219941,PIBA
2,33,NA,l,NA,NA,9.905994651,PIBA
2,33,NA,l,NA,NA,7.11199616,PIBA
2,33,NA,l,NA,NA,8.127995611,PIBA
2,33,NA,l,NA,NA,3.809997943,PIBA
2,33,NA,l,NA,NA,7.11199616,PIBA
2,33,NA,l,NA,NA,3.809997943,PIBA
2,33,NA,l,NA,NA,8.127995611,PIBA
2,33,NA,l,NA,NA,5.841996845,PIBA
2,33,NA,l,NA,NA,9.397994925,PIBA
2,33,NA,l,7.9,33,7.365996022,PIBA
2,33,NA,l,NA,NA,5.587996982,PIBA
2,33,NA,l,NA,NA,6.857996297,PIBA
2,33,NA,l,NA,NA,4.317997668,PIBA
2,33,NA,l,NA,NA,8.127995611,PIBA
2,33,NA,l,NA,NA,9.651994788,PIBA
2,33,NA,l,NA,NA,4.317997668,PIBA
2,33,NA,l,NA,NA,7.11199616,PIBA
2,33,NA,l,NA,NA,6.095996708,PIBA
2,33,NA,l,NA,NA,4.825997394,PIBA
2,33,NA,l,NA,NA,3.809997943,PIBA
2,33,NA,l,NA,NA,5.841996845,PIBA
2,33,NA,l,NA,NA,4.063997805,PIBA
2,33,NA,l,8.1,32,7.619995885,PIBA
2,33,NA,l,NA,NA,4.571997531,PIBA
2,33,NA,l,NA,NA,3.301998217,PIBA
2,33,NA,l,NA,NA,3.55599808,PIBA
2,33,NA,l,NA,NA,3.809997943,PIBA
2,33,NA,l,NA,NA,6.349996571,PIBA
2,33,NA,l,7.3,35,5.587996982,PIBA
2,33,NA,l,NA,NA,2.793998491,PIBA
2,33,NA,l,NA,NA,3.809997943,PIBA
2,33,NA,l,NA,NA,6.349996571,PIBA
2,33,NA,l,NA,NA,6.603996434,PIBA
2,33,NA,l,NA,NA,7.11199616,PIBA
2,33,NA,l,NA,NA,10.15999451,PIBA
2,33,NA,l,NA,NA,7.11199616,PIBA
2,33,NA,l,NA,NA,4.825997394,PIBA
2,33,NA,l,NA,NA,5.587996982,PIBA
2,33,NA,l,NA,NA,5.079997257,PIBA
2,33,NA,l,NA,NA,4.063997805,PIBA
2,33,NA,l,NA,NA,6.095996708,PIBA
2,33,NA,l,NA,NA,2.793998491,PIBA
2,33,NA,l,NA,NA,3.301998217,PIBA
2,33,NA,l,NA,NA,6.349996571,PIBA
2,33,NA,l,NA,NA,6.349996571,PIBA
2,33,NA,l,NA,NA,3.047998354,PIBA
2,33,NA,l,NA,NA,7.619995885,PIBA
2,33,NA,l,NA,NA,11.42999383,PIBA
2,34,NA,l,NA,NA,10.41399438,PIBA
2,34,NA,l,NA,NA,10.66799424,PIBA
2,34,NA,l,NA,NA,4.317997668,PIBA
2,34,NA,l,NA,NA,8.889995199,PIBA
2,34,NA,l,NA,NA,7.365996022,PIBA
2,34,NA,l,NA,NA,13.71599259,PIBA
2,34,NA,l,6.2,31,8.889995199,PIBA
2,34,NA,l,NA,NA,7.619995885,PIBA
2,34,NA,l,NA,NA,6.603996434,PIBA
2,34,NA,l,NA,NA,5.587996982,PIBA
2,34,NA,l,5.7,27,4.063997805,PIBA
2,34,NA,l,NA,NA,8.127995611,PIBA
2,34,NA,l,NA,NA,9.143995062,PIBA
2,34,NA,l,NA,NA,8.889995199,PIBA
2,34,NA,l,NA,NA,10.15999451,PIBA
2,34,NA,l,NA,NA,9.397994925,PIBA
2,34,NA,l,NA,NA,4.825997394,PIBA
2,34,NA,l,NA,NA,8.381995474,PIBA
2,34,NA,l,NA,NA,11.42999383,PIBA
2,34,NA,l,NA,NA,4.571997531,PIBA
2,34,NA,l,NA,NA,8.381995474,PIBA
2,34,NA,l,NA,NA,6.349996571,PIBA
2,34,NA,l,NA,NA,14.73199204,PIBA
2,34,NA,l,NA,NA,12.44599328,PIBA
2,34,NA,l,NA,NA,12.19199342,PIBA
2,34,NA,l,NA,NA,7.619995885,PIBA
2,34,NA,l,NA,NA,7.873995748,PIBA
2,34,NA,l,NA,NA,10.66799424,PIBA
2,34,NA,l,NA,NA,7.619995885,PIBA
2,34,NA,l,NA,NA,9.143995062,PIBA
2,34,NA,l,NA,NA,11.93799355,PIBA
2,34,NA,l,NA,NA,7.365996022,PIBA
2,34,NA,l,NA,NA,2.793998491,PIBA
2,34,NA,l,NA,NA,6.095996708,PIBA
2,34,NA,l,NA,NA,7.619995885,PIBA
2,34,NA,l,NA,NA,7.365996022,PIBA
2,34,NA,l,NA,NA,5.079997257,PIBA
2,34,NA,l,NA,NA,8.127995611,PIBA
2,34,NA,l,NA,NA,9.651994788,PIBA
2,34,NA,l,NA,NA,11.17599396,PIBA
2,34,NA,l,NA,NA,8.635995337,PIBA
2,34,NA,l,NA,NA,9.143995062,PIBA
2,34,NA,l,NA,NA,9.397994925,PIBA
2,34,NA,l,NA,NA,11.68399369,PIBA
2,34,NA,l,NA,NA,8.635995337,PIBA
2,34,NA,l,NA,NA,14.73199204,PIBA
2,34,NA,l,NA,NA,7.619995885,PIBA
2,34,NA,l,NA,NA,13.96999246,PIBA
2,34,NA,l,NA,NA,9.651994788,PIBA
2,34,NA,l,NA,NA,8.381995474,PIBA
2,34,NA,l,NA,NA,13.46199273,PIBA
2,35,NA,l,NA,NA,11.17599396,PIBA
2,35,NA,l,NA,NA,10.66799424,PIBA
2,35,NA,l,NA,NA,9.905994651,PIBA
2,35,NA,l,NA,NA,11.68399369,PIBA
2,35,NA,l,7.4,32,9.905994651,PIBA
2,35,NA,l,9.5,31,14.22399232,PIBA
2,35,NA,l,NA,NA,7.365996022,PIBA
2,35,NA,l,NA,NA,7.11199616,PIBA
2,35,NA,l,NA,NA,8.889995199,PIBA
2,35,NA,l,NA,NA,12.44599328,PIBA
2,35,NA,l,NA,NA,10.15999451,PIBA
2,35,NA,l,NA,NA,10.66799424,PIBA
2,35,NA,l,NA,NA,15.23999177,PIBA
2,35,NA,l,NA,NA,2.031998903,PIBA
2,35,NA,l,NA,NA,10.15999451,PIBA
2,35,NA,l,NA,NA,5.079997257,PIBA
2,35,NA,l,NA,NA,8.889995199,PIBA
2,35,NA,l,NA,NA,4.317997668,PIBA
2,35,NA,l,NA,NA,7.11199616,PIBA
2,35,NA,l,NA,NA,4.571997531,PIBA
2,35,NA,l,NA,NA,3.809997943,PIBA
2,35,NA,l,NA,NA,5.33399712,PIBA
2,35,NA,l,NA,NA,8.127995611,PIBA
2,36,NA,l,NA,NA,11.93799355,PIBA
2,36,NA,l,NA,NA,7.11199616,PIBA
2,36,NA,l,9.1,29,8.127995611,PIBA
2,36,NA,l,NA,NA,10.15999451,PIBA
2,36,NA,l,NA,NA,9.143995062,PIBA
2,36,NA,l,NA,NA,4.825997394,PIBA
2,36,NA,l,NA,NA,8.635995337,PIBA
2,36,NA,l,NA,NA,4.571997531,PIBA
2,36,NA,l,NA,NA,5.33399712,PIBA
2,36,NA,l,NA,NA,7.873995748,PIBA
2,36,NA,l,NA,NA,8.889995199,PIBA
2,36,NA,l,NA,NA,9.143995062,PIBA
2,36,NA,l,NA,NA,5.33399712,PIBA
2,36,NA,l,NA,NA,6.857996297,PIBA
2,36,NA,l,NA,NA,10.66799424,PIBA
2,36,NA,l,NA,NA,5.841996845,PIBA
2,36,NA,l,NA,NA,9.143995062,PIBA
2,36,NA,l,NA,NA,8.889995199,PIBA
2,36,NA,l,NA,NA,14.22399232,PIBA
2,36,NA,l,NA,NA,8.889995199,PIBA
2,36,NA,l,NA,NA,6.603996434,PIBA
2,36,NA,l,NA,NA,10.66799424,PIBA
2,36,NA,l,NA,NA,8.635995337,PIBA
2,36,NA,l,NA,NA,8.889995199,PIBA
2,36,NA,l,NA,NA,5.841996845,PIBA
2,36,NA,l,NA,NA,11.17599396,PIBA
2,36,NA,l,NA,NA,10.41399438,PIBA
2,36,NA,l,NA,NA,12.953993,PIBA
2,36,NA,l,NA,NA,9.143995062,PIBA
2,36,NA,l,NA,NA,10.9219941,PIBA
2,36,NA,l,NA,NA,13.96999246,PIBA
2,36,NA,l,NA,NA,10.66799424,PIBA
2,36,NA,l,NA,NA,11.68399369,PIBA
2,36,NA,l,NA,NA,13.20799287,PIBA
2,36,NA,l,NA,NA,6.349996571,PIBA
2,36,NA,l,NA,NA,8.889995199,PIBA
2,36,NA,l,NA,NA,10.9219941,PIBA
2,36,NA,l,NA,NA,7.873995748,PIBA
2,36,NA,l,7.1,31,6.095996708,PIBA
2,36,NA,l,NA,NA,5.33399712,PIBA
2,36,NA,l,8.9,34,7.619995885,PIBA
2,37,NA,l,NA,NA,8.381995474,PIBA
2,37,NA,l,NA,NA,9.397994925,PIBA
2,37,NA,l,NA,NA,4.825997394,PIBA
2,37,NA,l,NA,NA,5.079997257,PIBA
2,37,NA,l,NA,NA,8.635995337,PIBA
2,37,NA,l,NA,NA,8.635995337,PIBA
2,37,NA,l,NA,NA,7.619995885,PIBA
2,37,NA,l,NA,NA,10.9219941,PIBA
2,37,NA,l,NA,NA,9.651994788,PIBA
2,37,NA,l,NA,NA,12.44599328,PIBA
2,37,NA,l,NA,NA,8.635995337,PIBA
2,37,NA,l,NA,NA,5.079997257,PIBA
2,37,NA,l,NA,NA,3.809997943,PIBA
2,37,NA,l,NA,NA,10.15999451,PIBA
2,37,NA,l,NA,NA,5.587996982,PIBA
2,37,NA,l,NA,NA,10.15999451,PIBA
2,37,NA,l,NA,NA,6.603996434,PIBA
2,37,NA,l,NA,NA,10.15999451,PIBA
2,37,NA,l,NA,NA,13.46199273,PIBA
2,37,NA,l,NA,NA,9.651994788,PIBA
2,37,NA,l,NA,NA,6.857996297,PIBA
2,37,NA,l,NA,NA,10.41399438,PIBA
2,37,NA,l,NA,NA,4.317997668,PIBA
2,37,NA,l,NA,NA,11.93799355,PIBA
2,37,NA,l,NA,NA,11.17599396,PIBA
2,37,NA,l,NA,NA,13.71599259,PIBA
2,37,NA,l,NA,NA,11.17599396,PIBA
2,37,NA,l,NA,NA,3.55599808,PIBA
2,37,NA,l,NA,NA,8.635995337,PIBA
2,37,NA,l,NA,NA,6.095996708,PIBA
2,37,NA,l,NA,NA,3.809997943,PIBA
2,37,NA,l,NA,NA,9.651994788,PIBA
2,37,NA,l,NA,NA,6.857996297,PIBA
2,37,NA,l,NA,NA,3.809997943,PIBA
2,37,NA,l,NA,NA,4.063997805,PIBA
2,37,NA,l,NA,NA,10.15999451,PIBA
2,37,NA,l,NA,NA,9.143995062,PIBA
2,37,NA,l,NA,NA,5.33399712,PIBA
2,37,NA,l,NA,NA,4.317997668,PIBA
2,37,NA,l,NA,NA,10.15999451,PIBA
2,37,NA,l,NA,NA,8.889995199,PIBA
2,38,NA,l,NA,NA,5.33399712,PIBA
2,38,NA,l,NA,NA,3.55599808,PIBA
2,38,NA,l,NA,NA,2.793998491,PIBA
2,38,NA,l,NA,NA,7.873995748,PIBA
2,38,NA,l,NA,NA,6.095996708,PIBA
2,38,NA,l,NA,NA,6.857996297,PIBA
2,38,NA,l,NA,NA,4.825997394,PIBA
2,38,NA,l,NA,NA,5.079997257,PIBA
2,38,NA,l,NA,NA,6.349996571,PIBA
2,38,NA,l,NA,NA,8.127995611,PIBA
2,38,NA,l,NA,NA,7.873995748,PIBA
2,38,NA,l,NA,NA,5.33399712,PIBA
2,38,NA,l,NA,NA,4.063997805,PIBA
2,38,NA,l,NA,NA,3.301998217,PIBA
2,38,NA,l,NA,NA,9.651994788,PIBA
2,38,NA,l,NA,NA,6.603996434,PIBA
2,38,NA,l,NA,NA,8.889995199,PIBA
