quad,stand,year,month,day,PIBA,PIGL,PIMA,POTR,POBA,BEPA,LALA,VAMY,VAVI,ARUV,ROAC,PRPE,AMAL,RUID,LODI,VIED,HUTO,SABE,ALCR,LEGR,SAPS,SYAL,BEPU,SASC,SHCA,SALSP,VACA,SAMY,MACA,ASLA,ANMU,GABO,MELI,LIBO,CARO,SOSP,VIAD,APAN,COUM,FRVI,POTRI,GELI,PYCH,HIUM,ORSE,EPAN,ARCA,ARNU,COCA,LIPH,ANPA,TRBO,VIRE,GORE,LAOC,VIAM,PEPA,ASCI,ACMI,ANRA,DRASP,SEIN,SEST,STLO,RASP,DRPA,GEBI,ARLY,CHEN,AQFL,GEAM,RUAR,PYAS,MINU,ORPU,ELIN,CXRI,CXSI,ORAS,AGSC,BRCI,SCPU,JUBA,ELGL,CACA,CAIN,FESA,BRIN,CXSP,EQVA,LYCO,LYAN,EQSY,EQSC,SEDE,EQPR,LYCL,EQAR,TEMP,PRVI,LOCA,PEGR,EMNI,COTRI,LYOB,RUPU,ERISP,PHFR,SOTR,CHUM
0A,ML,1983,8,23,5,0,0,0.1,0,0,0,4,4,15,3,0.1,2,0,0.5,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0.1,0.1,0.01,2,0.01,0,0,0,0,0,0.1,0.5,0.1,0,0.01,0.1,0,3,2,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,NA,NA,NA,NA
0C,ML,1983,8,23,2,0,0,0,0,0,0,2,8,10,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,0,0.1,0.5,0.01,0,0,0,0.1,0.01,0.1,0,0,0,0,0.1,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,NA,NA,NA,NA
0E,ML,1983,8,23,4,0,0,0,0,0,0,3,5,18,0.1,0.5,2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,0.1,0.1,1,0.01,0.1,0,0,0.1,0,0.01,0,0,0.1,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,NA,NA,NA,NA
0G,ML,1983,8,23,5,0,0,0,0,0,0,4,10,15,0,0,0.5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,1,0.01,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,NA,NA,NA,NA
0I,ML,1983,8,23,10,0,0,0,0,0,0,0.5,12,8,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0.01,0.1,0,0.01,0.1,0,0,0,0,0.01,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,NA,NA,NA,NA
2A,ML,1983,8,23,3,0,0,0.5,0,0,0,1,25,15,1,0,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01,0.01,0.1,0.5,0,0,0,0,0.01,0,0.01,0,0,0.1,0,0.5,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,NA,NA,NA,NA
2C,ML,1983,8,23,12,0,0,1,0,0,0,1,15,20,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0.01,0.1,0.1,0,0.01,0,0,0.01,0.1,0.1,0,0,0.1,0,0.5,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,NA,NA,NA,NA
2E,ML,1983,8,23,4,0,0,0.1,0,0,0,2,8,12,0.5,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.5,0,0.1,0,0,0,0.1,0.1,0,0,0.5,0,0.1,0,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,NA,NA,NA,NA
2G,ML,1983,8,23,17,0,0,0,0,0,0,2,8,10,0,0,0.1,0,0.01,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0.1,0,0.1,1,0,0,0,0,0.1,0,0.01,0,0,0.01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,NA,NA,NA,NA
2I,ML,1983,8,23,8,0,0,0,0,0,0,3,20,15,0,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.01,0,0.1,0,0.01,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,NA,NA,NA,NA
4A,ML,1983,8,23,5,0,0,1,0,0,0,3,15,30,1,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,0.1,0.01,1,0,0.1,0,0,0.1,0,0.1,0,0,0.1,0,0,0,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,NA,NA,NA,NA
4C,ML,1983,8,23,8,0,0,0,0,0,0,1,15,10,0,0.5,0.5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0.1,0.1,0.5,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,NA,NA,NA,NA
4E,ML,1983,8,23,15,0,0,0,0,0,0,3,5,15,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0,0.01,0.5,0,0,0,0,0.1,0,0.01,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,NA,NA,NA,NA
4G,ML,1983,8,23,3,0,0,0,0,0,0,8,8,17,0,0,0.5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.5,0,0.1,0.1,0.1,0.5,0,0.1,0,0,0.1,0,0.1,0,0,0.01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,NA,NA,NA,NA
4I,ML,1983,8,23,15,0,0,0,0,0,0,0.5,12,8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.01,0,0.1,0,0,0.5,0,0,0.1,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,NA,NA,NA,NA
6A,ML,1983,8,23,12,0.5,0,0,0,0,0,1,8,20,0.5,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.1,0.1,0.1,0.1,0,0,0.01,0,0.01,0,0,0.1,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,NA,NA,NA,NA
6C,ML,1983,8,23,17,0,0,0,0,0,0,2,5,10,0,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,1,0,0.1,0,0.01,0.1,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,NA,NA,NA,NA
6E,ML,1983,8,23,4,0,0,0,0,0,0,2,1,4,0,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.01,0.1,0.01,0.5,0.01,0.1,0,0,0.01,0,0.1,0,0,0.01,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,NA,NA,NA,NA
6G,ML,1983,8,23,0.5,0,0,0,0,0,0,3,2,5,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.01,0.1,0.1,0,0.01,0,0.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,NA,NA,NA,NA
6I,ML,1983,8,23,6,0,0,0,0,0,0,2,0.5,20,0,0.1,0.1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,NA,NA,NA,NA
8A,ML,1983,8,23,4,0,0,0,0,0,0,3,1,15,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0.01,0.01,0,0.01,0.1,0,0,0,0,0.1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,NA,NA,NA,NA
8C,ML,1983,8,23,3,0,0,0,0,0,0,3,3,15,0,0,0.1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.01,0.1,0.01,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,NA,NA,NA,NA
8E,ML,1983,8,23,5,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.01,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,NA,NA,NA,NA
8G,ML,1983,8,23,1,0,0,0,0,0,0,1,3,20,0,0.5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,NA,NA,NA,NA
8I,ML,1983,8,23,6,0,0,0.5,0,0,0,3,10,20,0.5,0.5,0.5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01,0.5,0,0,0,0,0,0,0,0.5,0.01,0,0.1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,NA,NA,NA,NA
0A,ML,1983,9,7,4,0,0,0.5,0,0,0,3,5,12,2,0.1,2,0,0.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0.5,0,0.1,0.1,0.01,1,0.01,0,0,0,0,0,0.01,0.1,0.01,0,0.1,0.1,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,NA,NA,NA,NA
0C,ML,1983,9,7,3,0,0,0.1,0,0,0,1,5,15,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0,0.01,0.5,0,0,0,0,0.1,0,0,0,0.01,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,NA,NA,NA,NA
0E,ML,1983,9,7,5,0,0,0,0,0,0,2,4,15,0.5,0.1,1,0,0.1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0.1,0.1,0.01,1,0.01,0.1,0,0,0.01,0,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,NA,NA,NA,NA
0G,ML,1983,9,7,5,0,0,0,0,0,0,3,7,8,0,0,0.01,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0.01,0.1,0.01,1,0.01,0.01,0.01,0,0.1,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,NA,NA,NA,NA
0I,ML,1983,9,7,8,0,0,0,0,0,0,2,8,10,0,0.1,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,0,0.01,0.01,0.01,0,0.01,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,NA,NA,NA,NA
2A,ML,1983,9,7,4,0,0,0.5,0,0,0,1,17,12,1,0.01,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01,0.01,0,1,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,NA,NA,NA,NA
2C,ML,1983,9,7,8,0,0,0.5,0,0,0,1,15,15,2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0.01,0.1,0.5,0,0,0,0,0.01,0.1,0.01,0,0,0.01,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,NA,NA,NA,NA
2E,ML,1983,9,7,3,0,0,0.1,0,0,0,2,10,5,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0,0.01,0.1,0,0,0.01,0.5,0.1,0,0,0.1,0,0.1,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,NA,NA,NA,NA
2G,ML,1983,9,7,15,0,0,0,0,0,0,3,3,17,0,0,0.5,0,0.01,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0.1,0,0.01,1,0.01,0,0,0,0.1,0,0,0,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,NA,NA,NA,NA
2I,ML,1983,9,7,8,0,0,0,0,0,0,3,10,20,0,0.1,0.5,0,0.5,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0.01,0,0.01,0,0.01,0.01,0,0,0.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,NA,NA,NA,NA
4A,ML,1983,9,7,3,0,0,1,0,0,0,2,5,25,1,0,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0.01,0,3,0.01,0,0,0,0.01,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,NA,NA,NA,NA
4C,ML,1983,9,7,4,0,0,0,0,0,0,1,12,12,0,0,0.5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.5,0,0.01,0.1,0.1,0.1,0.01,0,0,0,0.01,0,0.01,0,0.01,0.01,0,0,0,1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,NA,NA,NA,NA
4E,ML,1983,9,7,10,0,0,0,0,0,0,3,5,15,0,0.5,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.01,0,0.01,0.5,0,0.01,0.1,0,0.01,0,0.1,0,0.01,0.01,0.01,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,NA,NA,NA,NA
4G,ML,1983,9,7,3,0,0,0,0,0,0,10,3,15,0,0,0.1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.5,0,0.01,0.01,0.01,0.1,0,0.1,0,0,0.01,0,0.01,0,0,0.01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,NA,NA,NA,NA
4I,ML,1983,9,7,10,0,0,0,0,0,0,0.1,12,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0,0.01,0,0,0.1,0,0,0.1,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,NA,NA,NA,NA
6A,ML,1983,9,7,10,0.5,0,0,0,0,0,2,12,15,0.5,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01,0,0.1,0.1,0.01,0,0,0.01,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,NA,NA,NA,NA
6C,ML,1983,9,7,12,0,0,0,0,0,0,2,3,5,0,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0.5,0,0.01,0,0,0.1,0.01,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,NA,NA,NA,NA
6E,ML,1983,9,7,3,0,0,0,0,0,0,3,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0.01,0.1,0,0.1,0.01,0.1,0.01,0,0.01,0,0.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,NA,NA,NA,NA
6G,ML,1983,9,7,0.1,0,0,0,0,0,0,2,2,6,0,0.01,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.01,0.1,0.01,0.1,0.01,0.01,0.01,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,NA,NA,NA,NA
6I,ML,1983,9,7,6,0,0,0,0,0,0,2,0.5,25,0,0.01,0.1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,NA,NA,NA,NA
8A,ML,1983,9,7,4,0,0,0,0,0,0,3,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.1,0,0,0,0.01,0.1,0,0,0,0,0.1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,NA,NA,NA,NA
8C,ML,1983,9,7,2,0,0,0,0,0,0,3,3,15,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,NA,NA,NA,NA
8E,ML,1983,9,7,3,0,0,0,0,0,0,0.5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.01,0,0.01,0,0,0,0.01,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,NA,NA,NA,NA
8G,ML,1983,9,7,1,0,0,0,0,0,0,1,3,25,0,0.5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,NA,NA,NA,NA
8I,ML,1983,9,7,6,0,0,1,0,0,0,3,5,20,0.5,0.5,0.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.01,0.5,0,0.1,0,0,0.01,0,0,0.1,0.1,0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,NA,NA,NA,NA
0A,ML,1983,9,21,5,0,0,0.1,0,0,0,3,5,12,1,0,1,0,0.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,NA,NA,NA,NA
0C,ML,1983,9,21,3,0,0,0.1,0,0,0,1,5,20,0.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.1,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,NA,NA,NA,NA
