stand,year,month,PLOT,PIBA,PIGL,POTR,ALCR,AMAL,ARUV,PRPE,ROAC,ROWO,RUID,SABE,SHCA,SYAL,ANMU,ANPA,ARNU,ASLA,CARO,ERGL,GABO,GELI,HIUM,LIBO,LIPH,MELI,ORSE,PYCH,SOSP,VIAD,CXSI,CXRI,ELGL,ELIN,ORAS,ORPU,EQAR,EQVA,LYCO,VAMY,VAVI,MACA
2,1984,9,4I,0,0,0,4,0.3,7,0,0.55,0,0,1.5,0.1,0,0.1,0,0,0.75,0.01,0.3,0.1,0.1,0.1,0,0,0.3,0,0,0.1,0.1,0,0.1,0,0.3,0.3,0.01,0,0.01,0,0.1,2,0.01
2,1984,9,6I,2,0,0,3,1,20,0.1,0.5,0,0,0,0,0,0.1,0.1,0,1,0,0.5,0.1,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,1,0.01,0,0,0.1,2,2,0.1
2,1984,9,6G,6,0,0,0,0,12,0.1,0.5,0.5,0,0,0,0,0.5,0.1,0,1,0,1,0.5,0.5,0.1,0,0,0,0,0.1,0.1,0.1,0,0.1,0,0.1,0.1,0.01,0,0.1,0,1,15,0.01
2,1984,9,6E,7,0,0,4,1,2,0,1,2,0,0,0,0,0.1,0.1,0,0.5,0.01,0.01,0.1,0,0,0.1,0,0,0,0.1,0.1,0.1,0,0.01,0,0.01,0.1,0.01,0,0,0,0.5,2,0.1
2,1984,9,6C,7,0,0,6,0,3,0,2,0,0,0,0,0,0,0.01,0,0.1,0.01,0.1,0.1,0,0.01,0.1,0,0,0,0.01,0.5,0,0.1,0,0,0.1,0,0,0,0,0,0.5,0.5,0.1
2,1984,9,6A,13,0,0,8,0,0.5,0,2,0,0,0,0,0,0.01,0.1,0,0.1,0.01,0,0.1,0,0,0,0,0,0,0.01,0.5,0,0.1,0,0,0.1,0,0,0,0,0,0.5,0.5,0.01
2,1984,9,8A,10,0.01,0,9,0,0.1,0,1,0,0,0,0,0,0,0,0.1,0,0.01,0,0,3,0,0.1,0,0,0.01,0.1,0.01,0,0.01,0,0,0.5,0,0,0.01,0,0,0.1,3,0.01
2,1984,9,8C,9,0,0,7,0.5,0.5,0.5,1,0,0.1,0,0,0,0,0,0,0.5,0,0,0,0.5,0,1,0,0,0.1,0.01,0,0,0.01,0,0,0.1,0,0,0,0,0,0.1,6,0
2,1984,9,8E,6,0,0,6,2,2,0.5,2,0,0,0,0,0,0.1,0.5,1,0.5,0,0,0.1,0.5,0.1,1,0,0,0,0.01,0,0.01,0,0,0,0.1,0,0,0,0,0.1,2,8,0.1
2,1984,9,8G,8,0,0,13,5,1,0,0.5,0,1,0,0,0,0,0,1,0.1,0,0,0.1,0,0.01,5,0.1,0,0,0,0,0,0.01,0,0,0.1,0.1,0,0,0.01,0,4,8,0.1
2,1984,9,8I,3,0,0,0.1,0.1,10,0.1,1,0,0,0,0,0,0,0.1,0,2,0,0,0.1,0,0,0.1,0.01,0,0,0,0.1,0.01,0,0,0,0.1,0,0.1,0,0.01,0,6,12,0.1
2,1984,10,0A,0.5,0,0.01,0,0.01,16,0,0.1,0,0,0,0.1,0,0.01,0,0,0.1,0,0.1,0.01,0,0,0,0,0,0,0.01,0.01,0.1,0,0,0,0.01,0,0,0,0,0,0.1,8,0
2,1984,10,0C,2,0,0,0,0.01,22,0,0.1,0,0,0,0,0,0.01,0,0,0.1,0,0.1,0.01,0,0.01,0,0,0,0,0.01,0.1,0.1,0,0.1,0,0.01,0,0.01,0,0.01,0,0,4,0
2,1984,10,0E,0.5,0,0,3,0,8,0,0.1,0.1,0,0,0,0,0.1,0,0,0.5,0.01,0.1,0.1,0,0,0,0,0,0,0.01,0.01,0.1,0,0.01,0,0.1,0,0.01,0,0.01,0,0,7,0
2,1984,10,0G,8,0,0,0,0.1,25,0,0.01,0,0,0,0,0,0,0.01,0,0.1,0.01,0.01,0.01,0,0,0,0,0,0,0,0.01,0.1,0,0.1,0,0.01,0,0.01,0,0,0,0,0.5,0
2,1984,10,0I,11,0,0,2,0.1,1,0.1,0.1,0,0,0.5,0,0,0,0,0,0.01,0,0.01,0,0.01,0,0.1,0,0,0.1,0,0.01,0,0,0,0,0.1,0,0,0,0,0,0,3,0
2,1984,10,2I,15,0,0,2,0.1,4,0.1,0.1,0,0,0,0.01,0,0.01,0,0,0.1,0.01,0.1,0,0.01,0,0.5,0,0,0.01,0,0,0.1,0,0.01,0,0.1,0,0,0,0,0,0.5,12,0
2,1984,10,2G,10,0,0,4,0,5,0.01,0.1,0,0.1,0,0,0,0,0,0,0.1,0.01,0,0.01,0.1,0,0.5,0,0,0,0,0,0.1,0,0,0,0,0,0.01,0,0,0,0.5,10,0
2,1984,10,2E,5,0,0,4,0.1,0,0.1,0.1,0.5,0,0,2,0,0,0.1,0,0.1,0.1,0.1,0.01,0,0,0.1,0,0,0.01,0,0,0.1,0.01,0.01,0,0.1,0,0.01,0,0,0,1,15,0
2,1984,10,2C,10,0,0,3,0,1,0.1,0.1,0,0.5,0,0.1,0,0.1,0,0,0.1,0,0.1,0.01,0.1,0,0,0,0,0.1,0,0,0.1,0,0,0,0.1,0,0.01,0,0.01,0,1,4,0
2,1984,10,2A,8,0,0,2,0.01,3,0,0.1,0,0,0,0.5,0,0.01,0,0,0.5,0,0.1,0.01,0,0,0,0,0,0,0.01,0.1,0.1,0,0.01,0,0.1,0,0.01,0,0.1,0,0.1,4,0
2,1984,10,4A,1.5,0,0,0,0.06,22,0,0.3,0,0,0,0.3,0,0.01,0.01,0,0.5,0,0.06,0.01,0,0,0,0,0,0,0,0.06,0,0,0.3,0.01,0,0.06,0.06,0,0.01,0,0.3,1.2,0
2,1984,10,4C,8,0,0,1.5,0.06,6,0.3,0.06,0.1,0,0,1.5,0,0,0,0,0.3,0,0.01,0.01,0,0,0,0,0,0,0,0.1,0,0.06,0.5,0,0.01,0.01,0.06,0,0.01,0,0.1,0.5,0
2,1984,10,4E,11,18,0,2.5,0.1,8,0,0.1,1.2,0,0,0.1,0,0.06,0.01,0,0.75,0.01,0.06,0.06,0.1,0,1,0,0,0,0.01,0.01,0.06,0,0,0,0.1,0.01,0.01,0,0,0,1,55,0
2,1984,10,4G,10,0,0,0,0,19,0,0.01,0.55,0,0,0,0,0.06,0.1,0,0.3,0,0.06,0.01,0.1,0,0.5,0,0,0,0.1,0.01,0.01,0,0.3,0,0.01,0.01,0.01,0,0.01,0,0.3,12,0
2,1984,10,4I,0,0,0,1,0,5.5,0,0.06,0,0,1.3,0.1,0,0.01,0,0,0.3,0,0.1,0.01,0,0,0,0,0.01,0,0.01,0.1,0.1,0,0.3,0,0.1,0.1,0.06,0,0.01,0,3,15,0
2,1984,10,6I,3,0,0,1,0.1,22,0.1,0.01,0,0,0,0,0,0,0.1,0,2,0.01,0.5,0.1,0,0,0,0,0.01,0,0.1,0.1,0.1,0,0.5,0,0,0.1,0,0,0.1,0.5,3,11,0
2,1984,10,6G,7,0,0,0,0.01,19,0.01,0.1,0,0,0,0,0,0.1,0,0,0.5,0,0.5,0.1,0,0,0.1,0,0,0,0,0.01,0.01,0,0.1,0,0.1,0.01,0.1,0,0.01,0,1,17,0
2,1984,10,6E,18,0,0,2,0.1,3,0,0.5,0.1,0,0,0,0,0.01,0,0,0.5,0.01,0.1,0.01,0,0,0.5,0,0,0,0,0.1,0.01,0,0,0,0.01,0,0.01,0,0.01,0,2,4,0
2,1984,10,6C,17,0,0,4,0,6,0.01,0.1,0,0,0,0,0,0.01,0.1,0,0.5,0.01,0.5,0.1,0,0,0.1,0,0,0,0.01,0.1,0,0.01,0,0,0.1,0,0.01,0,0.01,0,7,1,0
2,1984,10,6A,18,0,0,3,0,2,0.1,0.1,0,0,0,0,0,0.01,0.01,0,0.5,0.5,0.1,0,0,0,0,0,0,0,0.01,0.5,0,0.01,0,0,0.01,0,0.01,0,0,0,2,1,0
2,1984,10,8A,23,0.01,0,4,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0.01,0,0,0.1,0,0.1,0,0.01,0,0.1,0,0,0.01,0,0,0.5,0,0,0,0.01,0,0.1,5,0
2,1984,10,8C,21,0,0,3,0,2,0.5,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,1,0,0,0.1,0.01,0,0,0,0,0,0.1,0,0,0,0,0,0.5,7,0
2,1984,10,8E,10,0,0,2,0.1,8,0.1,0.5,0,0.5,0,0,0,0.1,0.01,0,0.5,0,0,0.1,0.1,0.1,2,0,0,0,0.01,0,0.1,0,0,0,0.1,0,0.01,0,0.01,0.5,2,10,0
2,1984,10,8G,10,0,0,3,0.1,3,0,0.1,0.01,2,0,0,0,0,0,0,0.5,0,0,0.01,0,0,3,0,0,0.01,0.01,0,0.01,0.01,0,0,0.1,0.1,0.01,0,0.01,0,6,12,0
2,1984,10,8I,6,0,0,0.1,0.01,15,0.1,0.1,0,0,0,0,0,0.1,0.01,0,2,0.01,0.1,0.01,0,0,0.5,0,0,0,0,0.1,0.1,0,0.1,0,0,0.01,0.1,0,0.1,0,3,13,0
2,1985,5,0A,1,0,0.01,0,0.01,10,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.1,0,0,0,0.01,0,0.01,0,0.1,8,0
2,1985,5,0C,3,0,0,0,0.01,25,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.1,0,0.01,0,0.01,0,0.01,0,0,3,0
2,1985,5,0E,1,0,0,2,0.01,7,0.01,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0.01,0,0.01,0,0.01,0,0,3,0
2,1985,5,0G,10,0,0,0,0.01,30,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.1,0,0,0,0.01,0,0,0,0,0.5,0
2,1985,5,0I,15,0,0,3,0.5,2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0.01,0,0,0,0,0,0,0,0,4,0
2,1985,5,2A,14,0,0,2,0.01,4,0.01,0.1,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0.01,0,0.1,15,0
2,1985,5,2C,12,0,0,3,0,5,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.1,10,0
2,1985,5,2E,6,0,0,0,0.1,8,0.01,0.1,0.1,0,0,4,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0.01,14,0
2,1985,5,2G,10,0,0,3,0,2,0.01,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0.01,0,0,0,0,0,0.1,4,0
2,1985,5,2I,15,0,0,0.5,0,8,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0.1,0,0.01,0,0.01,0,0.01,0,0.5,7,0
2,1985,5,4A,1.2,0,0,0,0.06,18,0,0.3,0,0,0,0.06,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0.1,0,0,0.01,0.01,0,0.01,0,0.01,0.55,0
2,1985,5,4C,9,0,0,1,0.01,3,0.06,0.3,0,0,0,0,0,0,0,0,0.01,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0.5,0,0.01,0,0.01,0,0.01,0,0.01,0.5,0
2,1985,5,4E,10,1.2,0,1.5,0,8,0,0.1,0.5,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1,0,0,0,0,0,0.01,0,0.01,0,0,0,0.3,6,0
2,1985,5,4G,9.5,0,0,0.01,0,20,0,0.01,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0.1,0,0.01,0,0.01,0,0.01,0,0.1,10,0
2,1985,5,4I,0,0,0,0.5,0.01,3.5,0,0.06,0,0,0.1,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0.01,0.01,0,0,0.1,0,0,0.01,0.01,0,0.01,0,0.01,0.3,0
2,1985,5,6A,2,0,0,0.5,0.01,11,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0,0,0.01,0.01,0,0.01,0.1,0.1,4,0
2,1985,5,6C,6,0,0,0,0,17,0,0.01,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0.01,0.01,0,0,0.01,0,0.01,16,0
2,1985,5,6E,13,0,0,0.5,0.01,1,0,0.1,0,0,0,0,0,0,0,0,0.01,0,0.1,0,0,0,0.1,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0.01,0,0.1,6,0
2,1985,5,6G,13,0,0,2,0,3,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0.01,0,0.01,0,0.01,0,0.01,1,0
2,1985,5,6I,17,0,0,2,0,1,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0.01,0,0.01,0,0,0,0.01,0.5,0
2,1985,5,8A,20,0.01,0,2,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0.01,0,0,0,0.01,0,0,8,0
2,1985,5,6C,18,0,0,2,0.01,2,0.01,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,10,0
2,1985,5,8E,11,0,0,0.5,0.01,3,0.01,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0.01,0.5,0.01,7,0
2,1985,5,8G,8,0,0,1,0.1,2,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,0,0.01,0,0.5,7,0
2,1985,5,8I,5,0,0,0.01,0.01,6,0.01,0.01,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0,0,0.01,0.01,0,0.01,0,0.5,7,0
2,1985,6,0A,1,0,1,0,0.5,16,0,2,0,0,0,2,0,0.01,0.01,0,0.5,0.01,0,0.1,0.01,0.01,0.5,0,0.01,0,0.1,0.01,0.1,0,1,0,0,0.01,0.01,0,0.01,0,1,12,0.5
2,1985,6,0C,3,0,0,0,0.5,21,0.01,2,0,0,0,0.5,0,0.01,0.01,0,0.5,0,0,0.01,0,0,0,0,0.1,0,0,0.01,0.01,0,0.1,0,0.01,0,0.1,0,0.01,0,0,10,0.01
2,1985,6,0E,1,0,0,4,0.1,9,0.5,1,0.5,0,0,0,0,0.01,0.01,0,0.5,0.01,0.1,0.1,0,0,0,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.01,0,0.01,0,0,3,1
2,1985,6,0G,7,0,0,0.5,0.01,30,0,1,0,0,0,0,0,0.01,0,0,0.1,0,0,0.1,0,0,0.5,0,0,0,0,0,0.01,0,0.5,0,0,0,0.01,0,0,0,0,4,0.1
2,1985,6,0I,17,0,0,6,0.01,3,0.5,2,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0.5,0,0,0.1,0.01,0,0,0.01,0.01,0,0.1,0,0.01,0,0,0,0,2,2
2,1985,6,2A,18,0,0,6,0,3,1,2,0,0,0,0.5,0,0,0,0.5,0.01,0,0,0.01,0.5,0,2,0,0,0.1,0,0,0,0,0.01,0,0.1,0,0.01,0,0,0,0.5,17,4
2,1985,6,2C,15,0,0,11,0,9,0.1,2,0,0.1,0,0,0,0,0,0,0.1,0,0,0.01,0.5,0,3,0,0,0,0,0,0.1,0,0,0,0,0,0.01,0,0,0,1,9,2
2,1985,6,2E,7,0,0,0,0.5,6,0.5,2,2,0,0,8,0,0.01,0.01,0,0.1,0.01,0.5,0.01,0,0,3,0,0,0.1,0,0,0.1,0.01,0.1,0,0.01,0,0.1,0,0,0,3,15,0.5
2,1985,6,2G,15,0,0,6,0,2,0.5,3,0,0.1,0,1,0,0.01,0,0,0.1,0,0.01,0.01,1,0.01,0.5,0,0,0.1,0,0,0.01,0,0,0,0.01,0,0.01,0,0,0,2,5,0.1
2,1985,6,2I,9,0,0,1,0.01,7,0,1,0,0,0,1,0,0.01,0.01,0,0.1,0,0.1,0.1,0,0,0.1,0,0,0,0.1,0.1,0.1,0,0.5,0,0.01,0.01,0.1,0,0.01,0,1,7,1
2,1985,6,4A,1.8,0,0,0,0.55,22,0,2.5,0,0,0,0.55,0,0.01,0.01,0,0.75,0.01,0.1,0.1,0,0.01,0,0,0.01,0,0,0.1,0,0,0.55,0.01,0.01,0.1,0.01,0,0.01,0,0.55,1,0
2,1985,6,4C,6,0,0,1.2,0.062,0.5,0.3,2,0.3,0,0,1.5,0,0,0,0,0.06,0,0,0.01,0,0,0,0,0.01,0,0,0.3,0,0.1,0.3,0,0,0,0.1,0,0.01,0,0.06,0.3,0.01
2,1985,6,4E,10,1.8,0,3.5,0.1,9,0,0.55,1.2,0,0,0.01,0,0.06,0.01,0,0.06,0.01,0.01,0.06,0.1,0,0.5,0,0,0,0.1,0,0.01,0,0.01,0,0.1,0.01,0.01,0,0,0,1.2,4.5,0.5
2,1985,6,4G,16,0,0,0,0,24,0,0.3,0.75,0,0,0,0,0.06,0.06,0,0.1,0.01,0,0.1,0.1,0,0.1,0,0,0,0,0.01,0.01,0,0.06,0,0.01,0.01,0.01,0,0,0,0.55,9.5,0.1
2,1985,6,4I,0,0,0,2.5,0.01,2.5,0,0.3,0,0,1.2,0.1,0,0.01,0,0,0.1,0.01,0.1,0.06,0.06,0.01,2.6,0,0.01,0,0.06,0.06,0.01,0,0.1,0,0.1,0.06,0.06,0,0,0,0.55,0.3,0.1
2,1985,6,6A,1,0,0,0.5,0.5,15,0.1,0.5,0,0,0,0,0,0,0.01,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0.01,0.1,0,0.01,0,0,0.1,0.1,0,0.01,0.1,1,1,3
2,1985,6,6C,12,0,0,0,0,15,0.1,1,0.1,0,0,0,0,0.1,0,0,0.1,0,0.01,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0.01,0,0.01,0.01,0.01,0,0.1,0,0.5,10,0.1
2,1985,6,6E,20,0,0,1,0.1,0.1,0,1,0.5,0,0,0,0,0.01,0,0.1,0.1,0.01,0.01,0.1,0,0,0.1,0,0,0,0.1,0,0,0.01,0,0,0,0.01,0,0,0.01,0,0.5,1,0.5
2,1985,6,6G,11,0,0,4,0,2,0,3,0,0,0,0,0,0.01,0.01,0,0.01,0.01,0.1,0.1,0,0,0.01,0,0,0,0.01,0.1,0,0,0,0,0.01,0.01,0.01,0,0.01,0,0.1,0.1,1
2,1985,6,6I,35,0,0,4,0.01,0.5,0,2,0,0,0,0,0,0.01,0,0,0.1,0,0,0,0.01,0,0,0,0,0,0.01,0.01,0,0.01,0,0,0.01,0,0,0,0,0,0.5,0.1,0.1
2,1985,6,8A,28,0.01,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0,0,0.01,0.1,0,0,0.01,0,0,0.1,0,0,0,0,0,0.1,3,0.1
2,1985,6,8C,15,0,0,3,0.01,0.1,0.1,2,0,0.01,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0.5,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,4,0.5
2,1985,6,8E,8,0,0,1,0.1,2,0.1,1,0,0.01,0,0,0,0.01,0.1,0.1,0.1,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0.01,0,0,0.1,0.5,4,3
2,1985,6,8G,12,0,0,3,0.5,1,0,1,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0.1,0,3,0,0,0.01,0.01,0,0.01,0,0,0,0.1,0.01,0.01,0,0.1,0,3,5,0.5
2,1985,6,8I,3,0,0,0.1,0.01,9,0.1,1,0,0,0,0,0,0.01,0.01,0,0.1,0,0.01,0.1,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0.1,0.01,0,0.01,0,4,5,2
2,1985,7,0A,0.5,0,0.5,0,0.1,16,0,1,0,0,0,1,0,0.1,0.1,0,0.5,0.01,0.01,0.1,0,0.01,0.1,0,0.1,0,0.01,0.1,0.1,0,0.1,0,0.1,0.1,0.1,0.01,0,0,1,4,0.5
2,1985,7,0C,1,0,0,0,0.5,25,0.01,2,0,0,0,0.1,0,0,0,0,0.5,0,0.1,0.01,0,0,0,0,0.5,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.01,0,0,5,0
2,1985,7,0E,0.1,0,0,5,0.1,4,0.5,2,0.1,0,0,0,0,0.5,0.1,0,2,0.1,0.1,0.5,0,0,0,0,0.5,0,0.1,0.1,0.1,0.01,0.1,0,0.5,0.1,0.01,0,0,0,0.1,5,3
2,1985,7,0G,9,0,0,0.1,0.5,25,0,1,0,0,0,0,0,0,0.1,0,0.5,0,0.01,0.5,0,0,0,0,0,0,0.01,0.1,0.1,0,0.5,0,0,0,0.01,0,0,0,0,0.5,0.1
2,1985,7,0I,10,0,0,12,0,2,0.5,1,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0.5,0,0,0.1,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,3,1
2,1985,7,2A,20,0,0,10,0,3,0.5,2,0,0,0,0.1,0,0,0,0.5,0.1,0.1,0,0.1,0.5,0,1,0,0,0.1,0,0,0,0,0.01,0,0.1,0,0.01,0,0.01,0,0.1,10,4
2,1985,7,2C,15,0,0,15,0,6,0.1,2,0,0.1,0,0,0,0,0,0,0.01,0,0,0.1,0.5,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,1,7,2
2,1985,7,2E,10,0,0,0,1,2,0.5,2,2,0,0,25,0,0.1,0.1,0,0.5,0.1,0.1,0.1,0.01,0,3,0,0,0.1,0,0,0,0.01,0,0,0,0.1,0.01,0,0,0,1,12,1
2,1985,7,2G,12,0,0,10,0,1,0.5,3,0,0.5,0,0.5,0,0.1,0.01,0,0.1,0,0.01,0,2,0.01,0.1,0,0.1,0.1,0,0,0.01,0,0,0,0.1,0.01,0.1,0,0,0,0.5,2,2
2,1985,7,2I,18,0,0,0.5,0,4,0,1,0,0,0,0.1,0,0.1,0,0,0.5,0.01,0.1,0.5,0,0,0,0,0.1,0,0,0.1,0.1,0,0.01,0,0.1,0.01,0.1,0,0.01,0,1,8,2
2,1985,7,4A,2.5,0,0,0,0.75,22,0,4.5,0,0,0,1.2,0,0.01,0.01,0,2,0.01,0.1,0.5,0,0.1,0,0,0.75,0,0.01,0.75,0,0.01,0.3,0.06,0,0.06,0.1,0,0.01,0,0.75,1.5,0
2,1985,7,4C,8,0,0,3,0.1,3,0.75,3,1,0,0,2,0,0,0,0,0.5,0,0,0.06,0,0,0,0,0.1,0,0,0.5,0,0.06,0.75,0,0.06,0,0.1,0,0.06,0,0.26,0.55,0.06
2,1985,7,4E,9.5,1.2,0,6,0.5,5.5,0,0.75,3.5,0,0,0.5,0,0.1,0.1,0,0.5,0.01,0.06,0.06,0.55,0,0.5,0,0.01,0,0.06,0.01,0.01,0,0.01,0,0.1,0.01,0.06,0,0,0,1,7.5,0.5
2,1985,7,4G,17,0,0,0,0,25,0,0.55,1.2,0,0,0,0,0.06,0.1,0,0.5,0.06,0,0.06,0.3,0,0.1,0,0.01,0,0.1,0.1,0,0,0.06,0,0.01,0.01,0.06,0,0.01,0,0.75,12,0.3
2,1985,7,4I,0,0,0,4,0.1,3,0,0.75,0,0,1.5,0.1,0,0.06,0.1,0.01,1.5,0.06,0.3,0.1,0.06,0.06,0.1,0,0.75,0,0.06,0.3,0.06,0,0.3,0,0.26,0.1,0.06,0,0,0,0,0.5,0.3
2,1985,7,6A,3,0,0,4,2,18,0.5,2,0,0,0,0,0,0.1,0.5,0,2,0.1,0.1,0.5,0.1,0,0,0,0.1,0,0,0.5,0.1,0,1,0,0.01,0.1,0.1,0,0.01,0.1,4,5,8
2,1985,7,6C,8,0,0,0,0,18,0.1,3,1,0,0,0,0,0.1,0.01,0,1,0.01,0.1,0.1,0.5,0.1,0.5,0,0,0,0.1,0.1,0,0,0.1,0,0.01,0,0.01,0,0.01,0,2,17,0.5
2,1985,7,6E,11,0,0,4,2,1,0,2,4,0,0,0,0,0.01,0.1,0,0.5,0.01,0.1,0,0.1,0,0.1,0,0,0,0,0.1,0.1,0,0,0,0.01,0,0.01,0,0.01,0,2,3,2
2,1985,7,6G,14,0,0,10,0.1,8,0,6,0,0,0,0,0,0.01,0.1,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0.01,0,0.01,0,0.5,1,2
2,1985,7,6I,15,0,0,9,0.5,1,0.1,7,0,0,0,0,0,0.1,0,0,0.1,0.01,0.1,0.01,0,0,0,0,0,0,0,0.5,0,0.1,0,0,0.01,0,0.01,0,0,0,2,0.5,0.5
2,1985,7,8A,18,0.1,0,9,0,0.5,0,4,0,0,0,0,0,0,0,1,0,0.01,0,0,2,0,0.1,0,0,0,0.01,0.01,0,0.01,0,0,0.1,0,0,0,0,0,0.1,5,0.1
2,1985,7,8C,17,0,0,8,1,1,1,5,0,0.1,0,0,0,0,0,4,0,0,0,0.01,2,0,2,0,0,0.1,0,0,0,0.01,0,0,0.1,0,0,0,0,0,0.5,10,1
2,1985,7,8E,12,0,0,11,5,3,0,5,0,0.5,0,0,0,0.1,0.5,3,0.1,0.01,0,0.1,2,0.01,4,0,0,0,0.1,0,0.1,0,0,0,0.1,0,0.01,0,0.01,0,2,7,5
2,1985,7,8G,10,0,0,13,8,5,0,4,0,1,0,0,0,0.01,0.1,4,0.5,0,0,0.01,0.1,0,2,0,0,0.01,0,0,0,0,0.01,0,0.5,0,0.1,0,0.01,0,5,8,2
2,1985,7,8I,5,0,0,2,0.1,9,1,3,0,0,0,0,0,0.01,0.1,0,1,0.01,0.1,0.1,0.01,0,0.1,0,0,0.01,0,0.1,0.1,0,0.1,0,0.1,0.1,0.1,0,0.01,0,7,9,4
2,1985,8,0A,3,0,1,0,0.5,24,0,2,0,0,0,2,0,0.01,0.1,0.01,1,0.01,0.1,0.5,0.1,0,0.5,0,1,0,0.1,0.1,0.1,0,0.5,0,0,0.01,0.01,0.01,0.01,0,2,6,1
2,1985,8,0C,4,0,0,0,1,25,0.1,3,0,0,0,0.5,0,0.1,0,0,0.5,0,0.5,0.1,0,0,0,0,1,0,0,0.1,0,0,0.5,0,0.1,0,0.01,0,0.01,0,0,4,0.1
2,1985,8,0E,0.5,0,0,6,0.1,10,0.5,3,0.5,0,0,0,0.1,0.1,0.1,0,4,0.01,0.1,0.1,0,0,0,0,1,0,0.1,0.1,0.1,0,0.1,0,0.1,0.01,0.1,0,0.01,0,0,3,3
2,1985,8,0G,8,0,0,0.5,0.5,34,0,0,0,0,0,0,0,0.01,0,0,1,0,0.01,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0,0.5,0,0.01,0,0.01,0,0,0,0,0.5,0.1
2,1985,8,0I,17,0,0,13,0.1,3,1,2,0,0,0,0,0,0,0.1,0,0,0,0.01,0.01,0.1,0,0.5,0,0,0.1,0,0.01,0,0.01,0.1,0,0.1,0,0.01,0,0,0,0,2,1
